bar_start,open,high,low,close,volume
2020-11-02 09:30:00,6.28,6.4,6.19,6.33,1301925
2020-11-02 10:30:00,6.33,6.44,6.26,6.44,698455
2020-11-02 11:30:00,6.44,6.5,6.4,6.495,915474
2020-11-02 12:30:00,6.49,6.53,6.36,6.395,691800
2020-11-02 13:30:00,6.39,6.45,6.35,6.435,744535
2020-11-02 14:30:00,6.431,6.505,6.42,6.47,853540
2020-11-02 15:30:00,6.47,6.51,6.44,6.51,1149580
