bar_start,open,high,low,close,volume
2016-08-15 09:30:00,74.83,75.09,74.75,75.05,475648
2016-08-15 10:30:00,75.02,75.23,74.945,75.035,302848
2016-08-15 11:30:00,75.035,75.08,74.72,74.97,235146
2016-08-15 12:30:00,74.96,75.01,74.84,74.88,112559
2016-08-15 13:30:00,74.88,75.08,74.87,75.07,345695
2016-08-15 14:30:00,75.07,75.13,75.0,75.01,321229
2016-08-15 15:30:00,75.0101,75.05,74.95,75.04,707124
