bar_start,open,high,low,close,volume
2020-02-03 09:30:00,11.21,11.36,11.195,11.35,178311
2020-02-03 10:30:00,11.35,11.37,11.19,11.21,94562
2020-02-03 11:30:00,11.21,11.23,11.15,11.18,63400
2020-02-03 12:30:00,11.19,11.25,11.16,11.19,74680
2020-02-03 13:30:00,11.18,11.203,11.15,11.17,62342
2020-02-03 14:30:00,11.17,11.21,11.17,11.2,86561
2020-02-03 15:30:00,11.2,11.205,11.13,11.16,149401
