bar_start,open,high,low,close,volume
2020-05-07 09:30:00,326.97,328.49,323.03,323.7012,73991
2020-05-07 10:30:00,324.07,325.1899,323.62,324.93,60006
2020-05-07 11:30:00,325.0,325.93,323.47,325.86,52922
2020-05-07 12:30:00,325.8506,326.3414,325.42,325.84,53613
2020-05-07 13:30:00,325.814,326.314,323.03,325.65,62027
2020-05-07 14:30:00,325.56,325.9,324.3001,325.02,59909
2020-05-07 15:30:00,324.9382,325.04,322.74,323.94,108008
