bar_start,open,high,low,close,volume
2019-05-06 09:30:00,20.44,20.94,20.27,20.37,1095
2019-05-06 10:30:00,20.39,20.77,20.39,20.43,220
2019-05-06 11:30:00,20.5,20.68,20.38,20.68,207
2019-05-06 12:30:00,20.65,20.91,20.39,20.72,4570
2019-05-06 13:30:00,20.58,20.9,20.58,20.68,1176
2019-05-06 14:30:00,20.795,20.93,20.68,20.68,833
2019-05-06 15:30:00,20.9,20.97,20.72,20.97,608
