bar_start,open,high,low,close,volume
2016-01-21 09:30:00,211.2,212.0,208.75,210.2699,336539
2016-01-21 10:30:00,210.27,211.26,209.44,209.87,210975
2016-01-21 11:30:00,209.86,211.6975,209.85,210.88,181113
2016-01-21 12:30:00,210.7795,211.6475,210.23,210.27,122446
2016-01-21 13:30:00,210.2255,211.11,209.8301,210.4499,144740
2016-01-21 14:30:00,210.45,211.6599,210.2027,210.9116,167668
2016-01-21 15:30:00,211.0,211.73,210.71,210.76,292350
2016-01-22 09:30:00,213.71,213.87,211.0,211.9225,287942
2016-01-22 10:30:00,212.005,212.4099,211.68,212.0401,186831
2016-01-22 11:30:00,212.1799,212.1899,211.2,211.5509,121737
2016-01-22 12:30:00,211.5975,212.39,211.4401,212.1301,100607
2016-01-22 13:30:00,212.17,217.7042,212.17,212.59,257170
2016-01-22 14:30:00,212.58,212.69,211.84,212.6,164998
2016-01-22 15:30:00,212.62,212.7099,198.09,212.05,292047
2016-01-25 09:30:00,211.84,212.75,211.07,212.1275,279776
2016-01-25 10:30:00,211.9845,212.17,211.54,212.045,186287
2016-01-25 11:30:00,212.032,212.2199,211.05,211.77,164611
2016-01-25 12:30:00,211.77,212.2699,211.5301,212.15,202101
2016-01-25 13:30:00,212.1501,212.32,211.02,211.3144,211248
2016-01-25 14:30:00,211.285,212.1,210.5,210.58,219606
2016-01-25 15:30:00,210.55,219.8,210.0,211.0,448877
2016-01-26 09:30:00,201.39,206.32,200.47,204.24,1281254
2016-01-26 10:30:00,204.18,205.61,202.09,205.61,479766
2016-01-26 11:30:00,205.62,207.16,204.7292,206.4,624844
2016-01-26 12:30:00,206.5,207.48,205.91,207.0999,330648
2016-01-26 13:30:00,207.1,211.23,207.09,208.3243,539707
2016-01-26 14:30:00,208.3086,209.73,207.422,209.67,424579
2016-01-26 15:30:00,209.54,210.74,209.29,209.93,549299
2016-01-27 09:30:00,209.89,210.73,208.45,210.49,557108
2016-01-27 10:30:00,210.49,210.56,208.5,208.8,337424
2016-01-27 11:30:00,208.76,211.64,208.07,210.5899,446004
2016-01-27 12:30:00,210.49,210.7676,208.82,209.1,248134
2016-01-27 13:30:00,209.18,210.73,208.15,209.65,368394
2016-01-27 14:30:00,209.65,209.98,207.0,207.43,377702
2016-01-27 15:30:00,207.42,208.185,207.25,207.82,285696
2016-01-28 09:30:00,208.49,209.57,206.17,207.75,244492
2016-01-28 10:30:00,207.865,208.42,206.24,206.41,267834
2016-01-28 11:30:00,206.4999,206.88,206.2,206.51,272487
2016-01-28 12:30:00,206.51,207.6299,206.31,207.1,224015
2016-01-28 13:30:00,207.13,208.23,207.04,208.07,197076
2016-01-28 14:30:00,208.04,208.1,206.55,206.6725,254976
2016-01-28 15:30:00,206.66,207.17,206.45,206.49,314906
2016-01-29 09:30:00,207.83,209.7999,206.12,208.0,578325
