bar_start,open,high,low,close,volume
2025-05-07 09:30:00,15.7,15.83,15.43,15.5,91974
2025-05-07 10:30:00,15.49,15.52,15.395,15.4582,65629
2025-05-07 11:30:00,15.45,15.47,15.3,15.3,59400
2025-05-07 12:30:00,15.3331,15.41,15.29,15.38,27445
2025-05-07 13:30:00,15.38,15.39,15.19,15.2612,51457
2025-05-07 14:30:00,15.26,15.43,15.25,15.355,102104
2025-05-07 15:30:00,15.34,15.515,15.3,15.46,161991
